Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
541	-200.0	0.0	-200.0	-200.0	200.0	-62.32619	6.1437054	-14.096119	-67.603806	2168000	-0.011899991	555.1665	0.0	-6.2600784	0.3488969	1.7881396e-10	475.69832396507263
542	-200.0	0.0	-200.0	-200.0	200.0	-62.690468	5.64136	-0.13452935	-67.02077	2172000	-0.0084917955	558.55695	0.0	-12.532913	0.34942862	7.4505807e-10	476.5012831687927
543	-200.0	0.0	-200.0	-200.0	200.0	-60.971405	7.939944	-3.649446	-67.82886	2176000	0.021167306	591.4952	0.0	-32.81881	0.3488084	2.3841856e-10	477.3060460090637
544	-200.0	0.0	-200.0	-200.0	200.0	-61.74819	6.263418	1.0389345	-67.3273	2180000	-0.008346204	553.848	0.0	-3.0954285	0.34975165	-2.861023e-09	478.22135496139526
545	-200.0	0.0	-200.0	-200.0	200.0	-62.70326	3.7215679	-39.537113	-67.76379	2184000	0.008430596	581.3684	0.0	-34.44432	0.35011932	-1.0728836e-09	479.0815544128418
546	-200.0	0.0	-200.0	-200.0	200.0	-61.34929	7.0524435	-2.9652457	-66.89404	2188000	-0.01076653	576.5113	0.0	-19.888916	0.35089216	-1.847744e-09	479.93685960769653
547	-200.0	0.0	-200.0	-200.0	200.0	-62.76128	3.8567631	-25.3528	-67.12173	2192000	-0.0053977882	579.6347	0.0	-2.7123413	0.35083696	-1.5199185e-09	480.8216187953949
548	-200.0	0.0	-200.0	-200.0	200.0	-62.74321	2.5034657	-44.48242	-66.41782	2196000	0.021674644	582.4298	0.0	-2.0491333	0.35058755	1.7881394e-10	481.6839439868927
549	-200.0	0.0	-200.0	-200.0	200.0	-61.554905	4.933011	-18.984816	-65.78221	2200000	-0.005511347	584.76746	0.0	-5.748337	0.35173595	2.0861621e-10	482.5699076652527
550	-200.0	0.0	-200.0	-200.0	200.0	-62.299095	3.6325092	-36.250294	-66.194824	2204000	-0.008570824	564.6258	0.0	-37.052315	0.35225764	1.9073485e-09	483.37815713882446
551	-200.0	0.0	-200.0	-200.0	200.0	-61.796665	7.028425	-27.630424	-68.10868	2208000	0.00035926444	591.70337	0.0	-42.39714	0.35246825	1.2218953e-09	484.24736070632935
552	-200.0	0.0	-200.0	-200.0	200.0	-62.852695	1.9795341	-53.81621	-66.27987	2212000	0.006177815	585.7678	0.0	-7.9512634	0.3521539	2.1755695e-09	485.11596870422363
553	-200.0	0.0	-200.0	-200.0	200.0	-61.939564	5.987511	3.5259886	-65.48483	2216000	-0.023621371	601.0131	0.0	-22.480377	0.35254997	1.013279e-09	485.94558572769165
554	-200.0	0.0	-200.0	-200.0	200.0	-61.64101	4.185534	-24.428888	-66.492546	2220000	-0.0012820633	582.273	0.0	-25.556534	0.35142714	-1.7881396e-10	486.830269575119
555	-200.0	0.0	-200.0	-200.0	200.0	-62.435673	3.600327	-37.735268	-68.77977	2224000	0.008522567	567.1742	0.0	-17.543877	0.35042185	-1.0430813e-09	487.72607493400574
556	-200.0	0.0	-200.0	-200.0	200.0	-63.289997	5.6695714	-23.14135	-70.96141	2228000	0.017587643	570.9125	0.0	-18.334297	0.35003412	8.0466267e-10	488.5152585506439
557	-200.0	0.0	-200.0	-200.0	200.0	-63.294235	3.4084702	-57.05898	-69.036255	2232000	-0.02494546	576.77277	0.0	-23.78241	0.35059142	-1.1920929e-09	489.3536515235901
558	-200.0	0.0	-200.0	-200.0	200.0	-61.49637	4.2000036	-34.020744	-67.50948	2236000	-0.011646752	569.8203	0.0	-13.251114	0.3497694	-3.6358834e-09	490.2490463256836
559	-200.0	0.0	-200.0	-200.0	200.0	-63.19022	6.3194737	-20.482687	-70.51573	2240000	0.008180848	628.04407	0.0	-47.80304	0.34840247	-1.9669533e-09	491.39145851135254
560	-200.0	0.0	-200.0	-200.0	200.0	-61.833332	3.4081542	-53.811417	-67.93633	2244000	-0.0069032023	577.02234	0.0	-17.10402	0.34727603	-6.8545347e-10	492.2293198108673
561	-200.0	0.0	-200.0	-200.0	200.0	-62.32158	4.4662843	-35.774483	-73.87529	2248000	-0.018571509	579.80054	0.0	-14.065384	0.34598625	-3.2782552e-10	493.1009383201599
562	-200.0	0.0	-200.0	-200.0	200.0	-61.701923	4.5043435	-44.722225	-71.11177	2252000	-0.008274342	578.8052	0.0	-11.156845	0.3435505	-5.6624405e-10	493.94667744636536
563	-200.0	0.0	-200.0	-200.0	200.0	-62.66968	4.880529	-48.502163	-71.53994	2256000	-0.007887768	564.9104	0.0	-12.064606	0.34088987	-2.0861625e-10	494.79886388778687
564	-200.0	0.0	-200.0	-200.0	200.0	-62.77609	6.777151	-22.646736	-73.780594	2260000	-0.01668402	562.9242	0.0	-15.333633	0.33822435	2.2053719e-09	495.66717004776
565	-200.0	0.0	-200.0	-200.0	200.0	-60.429592	9.3459015	3.418779	-71.36123	2264000	0.014765942	627.92596	0.0	-55.59468	0.33502576	5.6624416e-10	496.4558548927307
566	-200.0	0.0	-200.0	-200.0	200.0	-62.262203	5.4500623	-46.775475	-70.68233	2268000	0.023099057	575.4493	0.0	-10.582413	0.33243662	-5.662441e-10	497.2924780845642
567	-200.0	0.0	-200.0	-200.0	200.0	-62.49734	5.833977	-47.51119	-72.178925	2272000	0.009608812	605.77454	0.0	-48.081017	0.33185452	1.7881394e-09	498.10446429252625
568	-200.0	0.0	-200.0	-200.0	200.0	-61.770382	5.7632875	-14.677769	-72.325836	2276000	-0.0097539015	547.1951	0.0	-38.364708	0.3320815	8.3446505e-10	498.9687776565552
569	-200.0	0.0	-200.0	-200.0	200.0	-61.27284	10.260111	17.050867	-72.61207	2280000	0.018250436	541.11206	0.0	-24.451385	0.33164302	3.2782554e-09	499.8237519264221
570	-200.0	0.0	-200.0	-200.0	200.0	-62.571953	8.1206665	12.369802	-73.05532	2284000	-0.0005291756	552.177	0.0	-21.297928	0.33247697	-1.4007092e-09	500.7044036388397
571	-200.0	0.0	-200.0	-200.0	200.0	-62.69368	5.31104	-22.779194	-71.74746	2288000	-0.0006623813	574.0568	0.0	-14.290451	0.33338812	-2.9802323e-09	501.56786584854126
572	-200.0	0.0	-200.0	-200.0	200.0	-60.932693	7.886972	-13.243151	-71.19326	2292000	0.0062809	560.853	0.0	-25.189789	0.3342174	1.8179418e-09	502.49117970466614
573	-200.0	0.0	-200.0	-200.0	200.0	-61.809444	5.0984907	-18.414347	-71.85206	2296000	0.033833355	550.60504	0.0	-19.694717	0.33496192	3.2782554e-10	503.3230483531952
574	-200.0	0.0	-200.0	-200.0	200.0	-62.595222	4.3461275	-56.70492	-72.128784	2300000	-0.008080366	595.25104	0.0	-23.894928	0.33818173	-4.768372e-10	504.2113366127014
575	-200.0	0.0	-200.0	-200.0	200.0	-59.34495	8.371631	-11.396838	-67.708374	2304000	0.020300448	572.8538	0.0	-38.225357	0.34046972	-3.2782554e-10	505.067875623703
576	-200.0	0.0	-200.0	-200.0	200.0	-60.787067	6.41587	-1.3984044	-71.0109	2308000	0.008043135	534.99756	0.0	-18.75763	0.34439826	1.3113022e-09	505.9341411590576
577	-200.0	0.0	-200.0	-200.0	200.0	-63.169712	5.1110945	-34.75337	-73.87939	2312000	-0.010180904	594.7522	0.0	-25.386215	0.34765184	-1.4603138e-09	506.8163352012634
578	-200.0	0.0	-200.0	-200.0	200.0	-60.647335	8.294296	-9.070766	-71.55076	2316000	-0.01645588	582.0398	0.0	-33.252327	0.35015398	-1.0430812e-09	507.69225430488586
579	-200.0	0.0	-200.0	-200.0	200.0	-62.217106	6.8283243	-21.717848	-72.575775	2320000	0.022861604	587.3611	0.0	-15.56987	0.35107356	-7.4505807e-10	508.5615735054016
580	-200.0	0.0	-200.0	-200.0	200.0	-62.111343	4.061687	-47.545883	-71.67997	2324000	-0.0018443456	569.8345	0.0	-17.944519	0.3542348	1.1324883e-09	509.3339755535126
581	-200.0	0.0	-200.0	-200.0	200.0	-61.489033	3.9040613	-48.5155	-70.2382	2328000	-0.011830408	588.45105	0.0	-25.98848	0.35653022	1.1324882e-09	510.19379568099976
582	-200.0	0.0	-200.0	-200.0	200.0	-62.138657	6.4177127	-21.168755	-69.88169	2332000	0.006957353	538.06226	0.0	-22.89988	0.35816854	5.9604643e-10	511.05595231056213
583	-200.0	0.0	-200.0	-200.0	200.0	-63.183136	6.6321154	-15.035884	-73.6286	2336000	0.00037084077	546.62244	0.0	-10.21077	0.3592682	1.1920929e-09	511.94753980636597
584	-200.0	0.0	-200.0	-200.0	200.0	-61.208508	6.8134346	-15.808264	-72.06751	2340000	-0.025366701	560.32837	0.0	-22.129509	0.3614093	4.1723253e-10	512.8316512107849
585	-200.0	0.0	-200.0	-200.0	200.0	-62.378006	9.947816	-5.8458695	-73.94885	2344000	-0.017973628	619.11035	0.0	-67.32724	0.36187196	1.6987324e-09	513.6866042613983
586	-200.0	0.0	-200.0	-200.0	200.0	-61.447666	4.145705	-49.29709	-74.03222	2348000	-0.026060574	575.185	0.0	-17.052109	0.3600971	1.7285348e-09	514.5640370845795
587	-200.0	0.0	-200.0	-200.0	200.0	-61.48738	5.541312	-25.905224	-71.830284	2352000	0.007395883	567.1536	0.0	-16.028618	0.3567747	2.6822092e-10	515.3635926246643
588	-200.0	0.0	-200.0	-200.0	200.0	-62.354744	3.9388077	-51.440357	-71.48129	2356000	-0.0060274266	593.16864	0.0	-15.797684	0.3548193	1.7285346e-09	516.2242136001587
589	-200.0	0.0	-200.0	-200.0	200.0	-62.359955	2.924431	-52.207417	-71.137085	2360000	0.00010130042	571.6528	0.0	-14.337402	0.35268125	-4.4703485e-10	517.0737462043762
590	-200.0	0.0	-200.0	-200.0	200.0	-61.176857	5.470462	-25.73636	-69.97479	2364000	0.0032985024	576.42896	0.0	-17.681366	0.35050073	-1.0430812e-09	517.9242467880249
591	-200.0	0.0	-200.0	-200.0	200.0	-62.147263	3.872618	-28.690067	-70.41965	2368000	-0.0042736363	563.719	0.0	-12.082825	0.34880856	-2.8312206e-09	518.7960233688354
592	-200.0	0.0	-200.0	-200.0	200.0	-62.779095	4.90948	-16.88848	-68.609726	2372000	0.0014660452	576.1614	0.0	-21.523712	0.34717965	6.8545336e-10	519.6218459606171
593	-200.0	0.0	-200.0	-200.0	200.0	-62.186863	5.6653795	-24.74653	-71.56003	2376000	-0.016992204	569.42993	0.0	-7.8184814	0.34604463	1.1026859e-09	520.4571039676666
594	-200.0	0.0	-200.0	-200.0	200.0	-62.671524	5.94723	-19.602467	-71.8532	2380000	0.027810458	555.64014	0.0	-16.495193	0.3440026	3.3378602e-09	521.3355107307434
595	-200.0	0.0	-200.0	-200.0	200.0	-64.249275	3.6215127	-46.788574	-71.41305	2384000	0.00063419226	588.7901	0.0	-44.89383	0.34347728	2.9802327e-11	522.170690536499
596	-200.0	0.0	-200.0	-200.0	200.0	-58.80553	10.362645	-8.992667	-68.197235	2388000	-0.02239738	635.64307	0.0	-88.19701	0.34374118	-1.8477441e-09	523.0411789417267
597	-200.0	0.0	-200.0	-200.0	200.0	-62.033276	4.3357553	-40.801487	-69.89229	2392000	0.012694787	576.1438	0.0	-10.640152	0.3417483	2.9802272e-11	523.8884770870209
598	-200.0	0.0	-200.0	-200.0	200.0	-61.98075	3.6114986	-46.014526	-67.98747	2396000	0.018777125	584.0831	0.0	-19.289368	0.3415215	-1.5795232e-09	524.7644402980804
599	-200.0	0.0	-200.0	-200.0	200.0	-61.661156	5.3516345	-32.908527	-71.24049	2400000	0.006854125	580.0917	0.0	-47.212563	0.34246412	2.9802324e-10	525.587249994278
600	-200.0	0.0	-200.0	-200.0	200.0	-62.167942	6.2627463	-13.483894	-72.87576	2404000	-0.004231273	566.5032	0.0	-21.952728	0.34442374	7.7486034e-10	526.4631912708282
601	-200.0	0.0	-200.0	-200.0	200.0	-62.89271	5.7196064	-24.402302	-68.62293	2408000	0.027527967	591.3041	0.0	-29.300781	0.34554225	-1.0430813e-09	527.314207315445
602	-200.0	0.0	-200.0	-200.0	200.0	-61.19972	4.001066	-37.557518	-67.60507	2412000	-0.021770952	569.25433	0.0	-38.926224	0.34908345	1.7881388e-10	528.1557650566101
603	-200.0	0.0	-200.0	-200.0	200.0	-61.1826	8.547705	-6.986191	-69.2615	2416000	-0.007940508	561.42737	0.0	-21.652016	0.3508928	-1.4901164e-10	529.0323977470398
604	-200.0	0.0	-200.0	-200.0	200.0	-63.814384	6.391927	-9.575352	-69.10327	2420000	0.020648604	570.04114	0.0	-13.324669	0.3514464	-4.470348e-10	529.9085605144501
605	-200.0	0.0	-200.0	-200.0	200.0	-62.338043	4.9582005	-20.963259	-68.334694	2424000	0.00282966	551.6094	0.0	-11.330521	0.35439828	3.2782554e-10	530.7483761310577
606	-200.0	0.0	-200.0	-200.0	200.0	-63.046486	6.6544194	-9.476602	-71.1135	2428000	0.0004988378	629.90283	0.0	-60.583908	0.35698622	-1.0132789e-09	531.7260947227478
607	-200.0	0.0	-200.0	-200.0	200.0	-61.829853	3.8919914	-45.508774	-71.53313	2432000	0.0010930011	580.74963	0.0	-49.08177	0.35929742	-1.4007091e-09	532.6500158309937
608	-200.0	0.0	-200.0	-200.0	200.0	-61.848595	7.2694664	-0.076488376	-68.53202	2436000	-0.012458456	596.34937	0.0	-38.735268	0.36172414	-4.768371e-10	533.5993912220001
609	-200.0	0.0	-200.0	-200.0	200.0	-61.822456	3.4768662	-54.02774	-66.64573	2440000	-0.015387587	580.77	0.0	-5.4649353	0.3625194	-3.874302e-10	535.0067348480225
610	-200.0	0.0	-200.0	-200.0	200.0	-62.115414	3.917919	-34.799522	-68.055435	2444000	-0.008341188	572.49677	0.0	-8.22171	0.36225882	-1.2218953e-09	535.896993637085
611	-200.0	0.0	-200.0	-200.0	200.0	-61.46915	5.9036493	-17.467705	-69.99076	2448000	0.024918424	555.8511	0.0	-17.554985	0.3619498	-3.6358836e-09	536.7876043319702
612	-200.0	0.0	-200.0	-200.0	200.0	-63.963898	4.1001906	-47.005116	-71.57851	2452000	0.009474574	575.2275	0.0	-49.103584	0.36314154	-1.758337e-09	537.7851414680481
613	-200.0	0.0	-200.0	-200.0	200.0	-60.43675	9.384363	-8.9649725	-71.020485	2456000	-0.008872019	565.56836	0.0	-33.296936	0.3655495	-1.1324883e-09	538.7057154178619
614	-200.0	0.0	-200.0	-200.0	200.0	-62.559242	6.36971	-24.253628	-70.44059	2460000	-0.017533662	568.8334	0.0	-20.159302	0.3670575	1.8179416e-09	539.5513768196106
615	-200.0	0.0	-200.0	-200.0	200.0	-61.838474	4.386546	-40.470158	-68.86661	2464000	0.00820588	571.66516	0.0	-47.12062	0.36707735	-7.45058e-10	540.3672325611115
616	-200.0	0.0	-200.0	-200.0	200.0	-61.767467	8.099484	-21.947483	-69.3604	2468000	-0.016557094	599.29987	0.0	-44.521072	0.36799917	1.7285348e-09	541.2202794551849
617	-200.0	0.0	-200.0	-200.0	200.0	-60.965202	4.9480143	-17.025806	-70.79259	2472000	-0.019630363	564.17847	0.0	-17.874298	0.36735374	2.4139881e-09	542.0823431015015
618	-200.0	0.0	-200.0	-200.0	200.0	-61.078648	6.399958	-5.432008	-67.274864	2476000	0.006010052	548.6282	0.0	-11.841881	0.36571142	-3.874302e-10	542.9260821342468
619	-200.0	0.0	-200.0	-200.0	200.0	-62.936207	5.323348	-28.43779	-69.71558	2480000	-0.029024368	556.99774	0.0	-26.672081	0.36473152	-1.4007091e-09	543.7822864055634
620	-200.0	0.0	-200.0	-200.0	200.0	-62.242466	7.818705	-9.447421	-68.625595	2484000	-0.0034486544	592.2572	0.0	-33.653923	0.36112127	-2.9802327e-10	544.7079374790192
621	-200.0	0.0	-200.0	-200.0	200.0	-61.59525	5.7590117	-14.377225	-69.02711	2488000	-0.0028021634	545.40656	0.0	-12.849106	0.3582919	2.2351743e-09	545.5494995117188
622	-200.0	0.0	-200.0	-200.0	200.0	-61.66465	7.3930383	-13.293575	-71.1712	2492000	0.02412106	585.29846	0.0	-31.548119	0.35510597	9.536743e-10	546.3368983268738
623	-200.0	0.0	-200.0	-200.0	200.0	-63.12983	3.8961127	-45.144855	-72.149086	2496000	-0.031932674	581.5042	0.0	-85.48763	0.3537692	2.2947788e-09	547.2016227245331
624	-200.0	0.0	-200.0	-200.0	200.0	-60.122536	11.605018	-5.959522	-73.37731	2500000	0.020447452	617.1897	0.0	-90.33033	0.3506741	-2.3841856e-10	548.0434453487396
625	-200.0	0.0	-200.0	-200.0	200.0	-63.457024	5.609602	-34.56975	-70.79658	2504000	-0.008923554	543.062	0.0	-16.246025	0.3485684	-1.3709068e-09	548.8884482383728
626	-200.0	0.0	-200.0	-200.0	200.0	-61.700256	7.8512697	-15.291051	-69.673386	2508000	0.030567536	553.4192	0.0	-9.639175	0.34680703	-1.7881396e-10	549.7919659614563
627	-200.0	0.0	-200.0	-200.0	200.0	-62.52794	7.220963	-16.106932	-71.825294	2512000	-0.014674783	590.8235	0.0	-23.32901	0.34679785	-5.0663945e-10	550.7029440402985
628	-200.0	0.0	-200.0	-200.0	200.0	-62.97921	3.5739965	-52.497902	-68.55712	2516000	-0.010833986	587.5387	0.0	-11.550003	0.34572375	-2.2351743e-09	551.6052680015564
629	-200.0	0.0	-200.0	-200.0	200.0	-62.394283	3.4052896	-52.753452	-71.75059	2520000	-0.02653523	571.55383	0.0	-40.501	0.34416628	-4.4703485e-10	552.3732850551605
630	-200.0	0.0	-200.0	-200.0	200.0	-62.24865	6.699321	-16.546741	-71.96794	2524000	-2.8247945e-05	598.68494	0.0	-30.494965	0.34089136	-6.258489e-10	553.2061636447906
631	-200.0	0.0	-200.0	-200.0	200.0	-61.82149	5.2490935	-21.593924	-69.319916	2528000	-0.009597486	569.5596	0.0	-16.994644	0.33835936	1.6987323e-09	554.11177277565
632	-200.0	0.0	-200.0	-200.0	200.0	-62.385483	4.0540476	-40.00676	-71.38811	2532000	5.0916336e-05	584.951	0.0	-21.698776	0.33501095	8.940697e-10	554.9543979167938
633	-200.0	0.0	-200.0	-200.0	200.0	-62.341045	6.829878	-12.137719	-71.35192	2536000	-0.020212825	559.8739	0.0	-10.012993	0.33298665	-1.8775463e-09	555.8461027145386
634	-200.0	0.0	-200.0	-200.0	200.0	-62.141422	7.232054	-5.1964073	-68.38181	2540000	-0.002074399	599.60583	0.0	-35.553802	0.3299207	-3.8743025e-10	556.736813545227
635	-200.0	0.0	-200.0	-200.0	200.0	-61.683327	3.813071	-51.827496	-67.08224	2544000	0.009990526	574.8191	0.0	-11.259949	0.3271182	1.3411044e-09	557.5643246173859
636	-200.0	0.0	-200.0	-200.0	200.0	-61.6594	4.5682964	-34.038303	-71.33924	2548000	-0.002653789	565.33594	0.0	-10.722771	0.325647	1.5497208e-09	558.3677463531494
637	-200.0	0.0	-200.0	-200.0	200.0	-62.558617	3.8894453	-42.44606	-69.63302	2552000	-0.0006302139	579.14624	0.0	-27.704063	0.32420346	1.0728836e-09	559.2004837989807
638	-200.0	0.0	-200.0	-200.0	200.0	-62.596905	8.270355	-14.939721	-70.90055	2556000	-0.01003654	565.8037	0.0	-17.668976	0.32304496	3.0994416e-09	560.0896961688995
639	-200.0	0.0	-200.0	-200.0	200.0	-64.1358	4.3369145	-44.57371	-71.658554	2560000	0.0063704085	596.99457	0.0	-13.948975	0.3215209	-8.3446505e-10	560.901130437851
640	-200.0	0.0	-200.0	-200.0	200.0	-62.217274	6.275736	-16.081152	-68.334526	2564000	-0.0014475808	587.3333	0.0	-22.247208	0.32117411	1.1920929e-09	561.8082203865051
641	-200.0	0.0	-200.0	-200.0	200.0	-62.38513	4.401862	-28.069323	-68.43902	2568000	0.00915065	576.3497	0.0	-8.215256	0.32054847	5.9604643e-10	562.6760947704315
642	-200.0	0.0	-200.0	-200.0	200.0	-62.139774	4.8907075	-23.954002	-70.42402	2572000	0.008059092	551.2959	0.0	-15.6367035	0.32074302	-1.6689301e-09	563.6309382915497
643	-200.0	0.0	-200.0	-200.0	200.0	-63.324368	4.412683	-50.53882	-70.15296	2576000	0.0047276597	566.4724	0.0	-51.629738	0.32163465	-4.1723247e-10	564.4783852100372
644	-200.0	0.0	-200.0	-200.0	200.0	-63.599213	7.08456	-27.141748	-70.261604	2580000	-0.014758026	599.6389	0.0	-23.267227	0.32309097	1.6689301e-09	565.3365502357483
645	-200.0	0.0	-200.0	-200.0	200.0	-62.468895	4.940474	-44.0264	-69.043335	2584000	-0.008331258	589.6824	0.0	-18.84285	0.32355338	5.9604655e-11	566.1935954093933
646	-200.0	0.0	-200.0	-200.0	200.0	-61.89711	6.4711027	-11.381064	-72.40577	2588000	0.004039779	600.00665	0.0	-37.06447	0.3235237	-8.940697e-10	567.0714030265808
647	-200.0	0.0	-200.0	-200.0	200.0	-61.35635	4.777813	-51.984077	-69.214226	2592000	0.0035597307	581.9012	0.0	-10.652649	0.32398346	1.7285348e-09	567.9133288860321
648	-200.0	0.0	-200.0	-200.0	200.0	-62.57524	3.8832638	-53.58283	-69.60864	2596000	-0.0116057005	581.76526	0.0	-3.4738312	0.32430112	1.490116e-09	568.7808878421783
649	-200.0	0.0	-200.0	-200.0	200.0	-62.245106	4.4316244	-33.92149	-70.38916	2600000	-0.016042363	565.281	0.0	-12.8923645	0.32449284	8.3446494e-10	569.6639947891235
650	-200.0	0.0	-200.0	-200.0	200.0	-62.381893	4.584257	-49.090683	-70.82079	2604000	-0.018896896	564.25525	0.0	-38.28504	0.3228251	-1.9073485e-09	570.4620041847229
651	-200.0	0.0	-200.0	-200.0	200.0	-61.82843	5.8039827	-33.495934	-71.93748	2608000	-0.0009223933	577.2611	0.0	-12.30101	0.32062688	1.490116e-09	571.3197913169861
652	-200.0	0.0	-200.0	-200.0	200.0	-63.417614	5.05943	-36.182743	-72.04729	2612000	0.0051956964	585.9343	0.0	-22.169205	0.31840098	4.7683724e-10	572.1942501068115
653	-200.0	0.0	-200.0	-200.0	200.0	-61.387165	3.9928482	-52.502396	-68.83875	2616000	-0.00568318	579.0003	0.0	-17.182922	0.31689614	-2.6226044e-09	573.0286741256714
654	-200.0	0.0	-200.0	-200.0	200.0	-62.187233	4.0928764	-50.16079	-67.48181	2620000	-0.025645055	566.9148	0.0	-30.161293	0.3152535	-2.0861626e-09	573.8666207790375
655	-200.0	0.0	-200.0	-200.0	200.0	-62.107018	6.24126	-15.33296	-70.42456	2624000	0.027228033	584.89087	0.0	-26.467628	0.31172132	1.847744e-09	574.721221446991
656	-200.0	0.0	-200.0	-200.0	200.0	-61.442772	4.236824	-53.897305	-69.79537	2628000	-0.0010288551	566.7113	0.0	-8.687424	0.31055677	-3.5762784e-10	575.5874245166779
657	-200.0	0.0	-200.0	-200.0	200.0	-61.39986	4.701388	-49.62466	-70.254906	2632000	-0.013038035	574.025	0.0	-10.261948	0.30921388	1.1324883e-09	576.3702898025513
658	-200.0	0.0	-200.0	-200.0	200.0	-62.51553	6.90837	-12.50976	-72.26265	2636000	0.0038452172	547.76556	0.0	-11.313972	0.30742747	2.9802322e-10	577.2312831878662
659	-200.0	0.0	-200.0	-200.0	200.0	-62.813133	4.903593	-45.529846	-72.83386	2640000	0.007438494	578.5316	0.0	-25.581047	0.30584896	2.9802324e-10	578.1422920227051
660	-200.0	0.0	-200.0	-200.0	200.0	-60.012875	7.459316	-24.233763	-70.6667	2644000	-0.001225908	604.38525	0.0	-40.20462	0.30463737	-3.5762784e-10	578.9798398017883
661	-200.0	0.0	-200.0	-200.0	200.0	-62.865547	4.534083	-47.88526	-70.059654	2648000	0.022310946	575.4493	0.0	-12.973816	0.3038371	-2.3841862e-10	579.8593549728394
662	-200.0	0.0	-200.0	-200.0	200.0	-63.55678	4.2376556	-50.192486	-70.30452	2652000	-0.004564736	583.6791	0.0	-16.02504	0.3043868	1.1324882e-09	580.7296307086945
663	-200.0	0.0	-200.0	-200.0	200.0	-61.518936	3.8713472	-45.36865	-68.64387	2656000	-0.011562364	577.53345	0.0	-17.072807	0.30503827	4.1723247e-10	581.6232104301453
664	-200.0	0.0	-200.0	-200.0	200.0	-61.74081	4.9389253	-26.521091	-67.55681	2660000	-0.0032826234	583.0139	0.0	-29.951141	0.3043303	-8.9406965e-10	582.4228758811951
665	-200.0	0.0	-200.0	-200.0	200.0	-61.261395	4.358831	-51.70363	-72.304405	2664000	-0.0067168837	590.8818	0.0	-13.313156	0.30380416	-1.1920931e-10	583.2397563457489
666	-200.0	0.0	-200.0	-200.0	200.0	-62.19762	4.815155	-42.490032	-73.120384	2668000	0.0027541118	593.4223	0.0	-30.55217	0.3027855	1.4901161e-09	584.1652445793152
667	-200.0	0.0	-200.0	-200.0	200.0	-62.23346	4.0479255	-45.275547	-73.47948	2672000	-0.008330334	587.93494	0.0	-11.3819275	0.3018157	-1.7285346e-09	585.005197763443
668	-200.0	0.0	-200.0	-200.0	200.0	-62.286915	4.0470886	-39.14207	-69.08896	2676000	-0.022837717	560.62445	0.0	-24.803238	0.3005914	1.1324882e-09	585.8687272071838
669	-200.0	0.0	-200.0	-200.0	200.0	-62.284985	7.2719245	2.0323577	-72.04512	2680000	0.020329038	549.52966	0.0	-10.381592	0.2979331	-1.3113022e-09	586.7102870941162
670	-200.0	0.0	-200.0	-200.0	200.0	-61.303215	3.9642415	-55.955494	-70.35115	2684000	0.023361353	589.15497	0.0	-29.938965	0.29670048	2.3841857e-09	587.554881811142
671	-200.0	0.0	-200.0	-200.0	200.0	-63.701866	4.6992517	-33.48866	-74.38783	2688000	-0.011740698	598.1715	0.0	-32.92389	0.297081	1.3113022e-09	588.3723073005676
672	-200.0	0.0	-200.0	-200.0	200.0	-62.929222	7.015317	-25.665918	-71.85397	2692000	-0.009057766	533.1708	0.0	-22.596573	0.29735756	-6.556512e-10	589.1888365745544
673	-200.0	0.0	-200.0	-200.0	200.0	-62.09759	8.488919	-7.5575027	-73.542854	2696000	0.01592879	551.2747	0.0	-38.087646	0.29660863	-4.768371e-10	590.0585017204285
674	-200.0	0.0	-200.0	-200.0	200.0	-62.9461	7.336103	-7.327102	-73.63827	2700000	0.0029228	586.71375	0.0	-14.628296	0.29688495	-5.960465e-10	590.8599007129669
675	-200.0	0.0	-200.0	-200.0	200.0	-60.635277	9.310651	9.30148	-73.00009	2704000	0.01516662	630.31134	0.0	-106.3315	0.29799354	0.0	591.7509145736694
676	-200.0	0.0	-200.0	-200.0	200.0	-63.221325	6.0877566	-22.572327	-74.674355	2708000	-0.004641232	564.3479	0.0	-19.400276	0.29941574	5.364418e-10	592.6327095031738
677	-200.0	0.0	-200.0	-200.0	200.0	-64.205574	4.7179837	-45.648834	-72.43832	2712000	-0.007938221	588.4968	0.0	-14.85405	0.30058044	5.3644184e-10	593.4756608009338
678	-200.0	0.0	-200.0	-200.0	200.0	-62.770634	5.004086	-43.723583	-71.15727	2716000	-0.028083889	598.5504	0.0	-46.396538	0.30113566	1.7881385e-10	594.4796063899994
679	-200.0	0.0	-200.0	-200.0	200.0	-62.396194	7.883178	-34.31033	-75.80454	2720000	0.0065686605	584.29254	0.0	-34.40738	0.30033487	2.6226044e-09	595.3697700500488
680	-200.0	0.0	-200.0	-200.0	200.0	-63.447166	5.9217296	-41.334724	-74.752174	2724000	-0.009088412	590.48663	0.0	-39.276596	0.29948276	-1.1920929e-09	596.2316439151764
681	-200.0	0.0	-200.0	-200.0	200.0	-62.69356	4.8490233	-34.06062	-69.85832	2728000	0.006075619	558.68506	0.0	-26.354698	0.29911965	-3.2782554e-09	597.0824589729309
682	-200.0	0.0	-200.0	-200.0	200.0	-58.516838	9.666256	-14.551124	-70.72439	2732000	0.014986848	603.05554	0.0	-49.790398	0.29854327	2.384186e-10	597.9484448432922
