Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
140	221.78572	86.890884	355.0	78.0	221.78572	60.55103	20.007656	84.47536	6.373302	564000	-0.042488314	396.21945	0.0	-157.29161	0.57175106	4.768371e-10	98.82987880706787
141	288.5	99.664856	500.0	97.0	288.5	71.84645	18.87013	94.16125	13.538722	568000	-0.03717309	349.99908	0.0	-130.95195	0.57070434	-1.0728836e-09	99.53115892410278
142	211.29411	70.11064	345.0	117.0	211.29411	62.314575	24.73777	92.74061	0.2325759	572000	-0.0381298	296.04285	0.0	-132.65756	0.57109416	-5.066394e-10	100.24193978309631
143	225.33333	118.573	500.0	95.0	225.33333	64.61006	20.590883	88.163605	1.7360277	576000	-0.03751872	417.66315	0.0	-140.05183	0.5695496	3.2782554e-10	100.94658780097961
144	192.0	65.50632	353.0	100.0	192.0	64.22089	17.051117	86.37058	6.1195045	580000	-0.042321987	353.7208	0.0	-131.94833	0.56858313	1.6391279e-10	101.61761832237244
145	210.85715	78.10511	405.0	125.0	210.85715	71.25511	21.170725	90.566284	-5.4880614	584000	-0.03221834	262.66736	0.0	-102.74628	0.5654783	8.940704e-11	102.32304286956787
146	230.14285	78.95646	368.0	103.0	230.14285	66.80087	22.602005	89.67268	-1.1589832	588000	-0.02761884	237.89273	0.0	-86.10909	0.5767871	6.109476e-10	103.04196906089783
147	219.5	83.886086	371.0	116.0	219.5	63.41204	22.528633	89.61463	-0.35553306	592000	-0.04253785	349.56024	0.0	-104.435074	0.56875575	4.2468307e-10	103.6727499961853
148	262.85715	122.0327	500.0	105.0	262.85715	63.02527	18.043623	86.800735	6.8243923	596000	-0.03355729	275.62985	0.0	-148.67136	0.5663853	3.4272668e-10	104.35612201690674
149	254.85715	95.351875	445.0	108.0	254.85715	64.75359	26.122396	93.704384	-1.7271185	600000	-0.036932692	448.2452	0.0	-278.45972	0.5651035	4.544854e-10	105.10107755661011
150	228.53334	69.46449	368.0	115.0	228.53334	68.63223	19.571642	92.1288	7.6817665	604000	-0.056801178	249.1864	0.0	-100.19318	0.55902857	1.3113022e-09	105.753333568573
151	272.25	114.29066	480.0	89.0	272.25	58.697685	21.910036	92.58499	3.0283422	608000	-0.032047234	367.6029	0.0	-246.30322	0.5671015	5.2154064e-10	106.45026326179504
152	241.78572	93.45678	500.0	92.0	241.78572	71.66581	22.906387	95.9889	5.6858435	612000	-0.02782191	286.59113	0.0	-112.264175	0.56911314	-2.0861629e-10	107.16444325447083
153	287.66666	139.73805	500.0	145.0	287.66666	68.33555	21.764519	93.38126	4.0209374	616000	-0.01199002	361.12155	0.0	-124.10508	0.56096256	-2.3096797e-10	107.82020497322083
154	272.84616	92.74601	400.0	103.0	272.84616	69.36634	18.662035	94.84526	9.923458	620000	-0.033560008	466.58917	0.0	-169.55695	0.56244266	-2.9057262e-10	108.50970649719238
155	209.13333	91.60922	500.0	92.0	209.13333	67.46407	19.662703	88.16942	-1.4102569	624000	-0.048969593	330.0996	0.0	-96.23472	0.56377107	2.7567149e-10	109.24285578727722
156	250.0	125.747	500.0	97.0	250.0	72.578316	18.61598	88.3133	1.697866	628000	-0.038638067	420.6173	0.0	-87.243126	0.56134564	-8.121133e-10	109.93752646446228
157	248.18182	131.80345	500.0	104.0	248.18182	64.20096	20.760448	87.56278	2.9025688	632000	-0.036280103	339.7963	0.0	-115.35399	0.55893236	-7.599592e-10	110.62212228775024
158	242.64285	97.20568	500.0	120.0	242.64285	72.26875	16.374195	91.62495	12.096435	636000	-0.028012317	407.80283	0.0	-150.26595	0.557348	-2.2351745e-11	111.3284318447113
159	299.1111	134.65712	500.0	125.0	299.1111	68.42741	21.335938	93.04039	6.7261796	640000	-0.020603675	335.4467	0.0	-183.97025	0.5595393	7.748604e-10	112.01481819152832
160	241.84616	130.79453	500.0	93.0	241.84616	75.84792	21.420853	95.98406	8.030293	644000	-0.021947507	304.8577	0.0	-139.9673	0.5579975	2.4586916e-10	112.65234446525574
161	306.0	144.66074	500.0	115.0	306.0	68.364655	20.945526	92.222725	9.052891	648000	-0.025045883	429.6627	0.0	-152.37634	0.5552216	-1.475215e-09	113.33648681640625
162	246.46666	89.226204	403.0	116.0	246.46666	67.47591	23.274946	90.69337	5.599038	652000	-0.027778111	361.62927	0.0	-166.72844	0.5539981	7.1525574e-10	114.08076667785645
163	284.66666	139.8245	500.0	109.0	284.66666	68.12151	18.78911	88.11766	5.00495	656000	-0.029494647	305.69296	0.0	-97.2424	0.5563028	1.6093253e-09	114.73194742202759
164	270.45456	90.43266	457.0	158.0	270.45456	69.385025	22.454256	94.50373	7.8314075	660000	-0.026513949	183.58916	0.0	-97.59245	0.55877316	-7.7486034e-10	115.42741298675537
165	276.07693	116.57778	500.0	156.0	276.07693	75.82669	18.793846	93.92465	12.086598	664000	-0.04235939	216.88184	0.0	-100.61196	0.55149275	2.0861626e-10	116.1305935382843
166	317.0	137.57253	500.0	140.0	317.0	69.74329	20.8569	92.69132	8.515574	668000	-0.03335897	282.801	0.0	-111.35419	0.5530687	-1.0207296e-09	116.81012034416199
167	317.63635	103.96265	500.0	189.0	317.63635	74.48358	19.572271	93.78725	8.586832	672000	-0.02205369	270.92667	0.0	-55.861423	0.5527166	2.4437905e-09	117.50938725471497
168	293.27274	113.180534	500.0	133.0	293.27274	67.39371	22.305227	92.174095	1.5986917	676000	-0.019880746	192.30035	0.0	-75.81366	0.55883956	2.7865172e-09	118.22164463996887
169	292.91666	114.2362	500.0	129.0	292.91666	75.72642	20.131304	94.03525	1.9358144	680000	-0.026387732	244.56963	0.0	-62.372917	0.5509833	5.5879357e-10	118.93408179283142
170	318.8	124.919014	476.0	86.0	318.8	70.47618	19.932016	93.3566	6.692441	684000	-0.034179434	308.8971	0.0	-154.312	0.5514176	-8.9406965e-10	119.59625172615051
171	336.4	153.0217	500.0	116.0	336.4	74.86699	19.44927	94.95788	7.3527613	688000	-0.029566368	307.52594	0.0	-152.15369	0.55080366	-9.834767e-10	120.29654741287231
172	372.22223	136.50786	500.0	120.0	372.22223	72.06293	22.800964	96.59391	2.4651475	692000	-0.007831885	357.4974	0.0	-156.54712	0.55274826	-1.7210842e-09	121.00360822677612
173	290.91666	102.74115	500.0	135.0	290.91666	74.690796	22.000425	95.13503	3.340328	696000	-0.022845685	303.75705	0.0	-125.0381	0.5528254	2.2947788e-09	121.64560389518738
174	294.0	120.80977	500.0	131.0	294.0	73.70867	18.820086	90.75585	6.6406994	700000	-0.030880546	289.28687	0.0	-105.042175	0.551597	0.0	122.35055923461914
175	287.0909	129.70699	500.0	91.0	287.0909	70.47088	21.440334	92.53768	4.237891	704000	-0.03838422	301.91385	0.0	-107.17805	0.54915196	3.4272674e-10	123.10518765449524
176	315.0909	105.536255	500.0	128.0	315.0909	75.48575	21.98488	94.32924	7.7882156	708000	-0.022412358	260.2878	0.0	-69.59473	0.54882956	-1.2591481e-09	123.80693221092224
177	358.77777	87.803795	500.0	274.0	358.77777	75.34937	16.973276	94.38155	14.768233	712000	-0.028244391	313.4876	0.0	-138.30452	0.55010515	7.003545e-10	124.50059509277344
178	271.33334	124.117775	500.0	108.0	271.33334	72.57784	18.258865	95.578514	10.210291	716000	-0.042926632	393.8791	0.0	-141.51938	0.54722434	6.705521e-11	125.16701936721802
179	233.78572	97.250175	500.0	111.0	233.78572	65.646965	21.044903	93.929	0.1916554	720000	-0.033053108	305.0251	0.0	-100.182655	0.53926206	1.0579824e-09	125.84782552719116
180	321.0	110.48228	500.0	98.0	321.0	69.51553	20.149193	92.93479	-0.8639924	724000	-0.023438366	353.0974	0.0	-135.28354	0.54318213	8.5681684e-10	126.55852365493774
181	293.36365	100.05568	500.0	173.0	293.36365	73.28732	21.04022	95.29013	-0.9367693	728000	-0.032060713	321.04504	0.0	-133.14258	0.54830873	-6.3329936e-10	127.24799346923828
182	321.18182	96.688644	500.0	141.0	321.18182	68.63529	21.01307	92.80951	7.365495	732000	-0.03498459	291.0649	0.0	-115.09796	0.5481751	-2.9057262e-10	127.92425608634949
183	339.8889	106.04239	500.0	189.0	339.8889	77.384544	18.991102	95.56829	10.533408	736000	-0.027407913	149.89583	0.0	-76.917015	0.5478219	1.7881393e-09	128.5689661502838
184	281.4	94.408905	500.0	110.0	281.4	73.70776	22.822302	97.07789	5.9822125	740000	-0.029460093	237.53882	0.0	-90.58816	0.54629683	-2.9057262e-10	129.27904272079468
185	346.0	99.23373	500.0	244.0	346.0	72.99785	20.565102	95.678955	3.6378865	744000	-0.022444855	380.48077	0.0	-162.07547	0.5417993	8.940697e-11	129.96185326576233
186	387.8889	129.49599	500.0	182.0	387.8889	76.98857	17.220247	95.43313	7.506193	748000	-0.016872967	320.15796	0.0	-133.30162	0.5458726	-7.748604e-10	130.59736490249634
187	281.5	100.736534	500.0	128.0	281.5	75.10217	20.012558	96.13421	7.1881604	752000	-0.03259086	257.0866	0.0	-105.90509	0.5393537	-5.215406e-10	131.291672706604
188	303.81818	116.28634	500.0	61.0	303.81818	76.7592	18.139177	96.51894	-1.1000204	756000	-0.027340867	453.79227	0.0	-185.15115	0.5400802	1.4826654e-09	132.0038344860077
189	334.7	136.03238	500.0	99.0	334.7	71.26811	21.846527	94.425476	-4.100091	760000	-0.030795708	402.52313	0.0	-143.99965	0.54791665	-7.525086e-10	132.6634600162506
190	312.9	125.94321	500.0	119.0	312.9	76.09233	18.237844	95.23249	15.369722	764000	-0.031851374	335.4559	0.0	-126.94591	0.537222	-2.6822095e-10	133.39018535614014
191	305.7	136.4273	500.0	133.0	305.7	72.75587	20.293882	96.62669	5.0222373	768000	-0.032926038	523.3538	0.0	-284.11807	0.5381944	1.1995434e-09	134.09434914588928
192	341.2	134.17139	500.0	122.0	341.2	74.11927	19.26854	98.793045	6.6011324	772000	-0.03206441	266.3	0.0	-99.5285	0.54086995	-1.7881391e-10	134.7381510734558
193	332.81818	118.43281	500.0	193.0	332.81818	77.15309	19.486298	96.167694	5.9065766	776000	-0.02954331	326.98386	0.0	-137.38129	0.53603756	8.1211327e-10	135.48800468444824
194	415.77777	124.13682	500.0	126.0	415.77777	78.36148	16.952724	94.9977	6.368499	780000	-0.020717405	388.26712	0.0	-105.66675	0.5360138	-2.4586919e-10	136.1716170310974
195	410.625	109.09164	500.0	157.0	410.625	75.10601	19.328938	95.55043	13.782306	784000	-0.02688393	370.4865	0.0	-114.61839	0.5438125	1.15484e-09	136.8121407032013
196	370.0	123.74975	500.0	172.0	370.0	76.90771	19.9937	99.45968	10.17448	788000	-0.02055068	263.99582	0.0	-100.761	0.54205644	-1.9073485e-09	137.50180792808533
197	329.0	100.09107	500.0	218.0	329.0	86.247215	15.528177	99.99174	10.443927	792000	-0.016709708	408.28876	0.0	-187.21962	0.5360932	2.9802327e-11	138.20900201797485
198	308.3	98.97581	500.0	134.0	308.3	73.76469	21.214928	96.50295	-1.5064152	796000	-0.025937337	194.44019	0.0	-99.206474	0.5388329	7.003545e-10	138.90811419487
199	386.8889	117.313866	500.0	176.0	386.8889	79.74888	16.794382	97.43341	8.729285	800000	-0.013190143	329.93594	0.0	-120.82492	0.5339416	2.041459e-09	139.58852410316467
200	366.66666	98.522415	500.0	249.0	366.66666	77.183815	19.918423	98.52863	3.723248	804000	-0.019251827	257.56943	0.0	-95.743805	0.5346374	-8.195638e-10	140.27145314216614
201	327.7	77.71107	488.0	223.0	327.7	74.3843	21.119923	97.24019	6.417583	808000	-0.027756982	249.66882	0.0	-81.73319	0.5329064	-8.5681673e-10	141.01269721984863
202	330.75	113.89002	500.0	152.0	330.75	71.30742	20.84428	95.15806	0.19258648	812000	-0.024413913	322.94012	0.0	-168.91592	0.53813803	-7.450596e-12	141.68773913383484
203	348.6	140.41951	500.0	121.0	348.6	84.33263	16.886192	98.31372	10.384382	816000	-0.015498981	391.05267	0.0	-151.71252	0.5331464	1.758337e-09	142.3890609741211
204	378.875	100.02554	500.0	251.0	378.875	74.308655	17.969427	94.78327	1.8265828	820000	-0.0138376895	259.46707	0.0	-116.775795	0.5365305	-1.2814999e-09	143.1028733253479
205	307.0	123.8491	500.0	167.0	307.0	78.37529	20.192738	99.59619	7.138743	824000	-0.02118781	389.56192	0.0	-150.02692	0.5339205	3.948808e-10	143.7533826828003
206	342.77777	87.63279	500.0	241.0	342.77777	77.127205	18.44151	94.4198	-6.2259645	828000	-0.030968152	263.65012	0.0	-99.209076	0.5280095	-4.321337e-10	144.4731228351593
207	345.66666	83.46922	495.0	235.0	345.66666	72.82459	22.081568	96.99224	5.281535	832000	-0.030700445	162.10512	0.0	-86.98309	0.52989995	-2.6896596e-09	145.1706566810608
208	458.375	46.28428	500.0	391.0	458.375	79.79068	18.606197	97.48053	4.2418804	836000	-0.010562735	320.75635	0.0	-121.65571	0.53654474	-3.9488077e-10	145.84441256523132
209	383.75	75.18269	500.0	305.0	383.75	81.23145	15.701425	98.35965	7.445157	840000	-0.03660907	228.6663	0.0	-120.46768	0.5282663	1.3709069e-09	146.52255010604858
210	343.66666	95.384605	500.0	143.0	343.66666	76.92967	21.872679	96.0097	6.549651	844000	-0.014433859	111.9573	0.0	-63.169285	0.53217626	2.0116575e-10	147.27183890342712
211	467.25	68.83813	500.0	291.0	467.25	73.30409	19.945433	97.84619	5.9326797	848000	-0.015382666	535.97174	0.0	-312.1205	0.5249603	-1.9595028e-09	147.98298835754395
212	369.8889	104.576866	500.0	140.0	369.8889	82.84344	17.370844	101.00212	18.63589	852000	-0.017780777	362.78207	0.0	-154.27756	0.52800834	-1.1920928e-10	148.6568522453308
213	431.75	113.16443	500.0	154.0	431.75	73.590515	20.172968	97.74508	-1.6659415	856000	-0.008941859	364.07562	0.0	-121.91713	0.5338423	-1.3411044e-10	149.37615990638733
214	369.1	140.47523	500.0	144.0	369.1	75.97786	20.861591	99.461044	-3.9277153	860000	-0.011835815	250.9195	0.0	-101.438965	0.5283969	-7.4505735e-11	150.08445382118225
215	403.25	93.28284	500.0	215.0	403.25	78.25295	20.98071	99.64558	2.9667082	864000	-0.012655601	231.2176	0.0	-99.19822	0.52444595	3.799796e-10	150.75898456573486
216	417.375	110.85795	500.0	217.0	417.375	81.69733	14.807962	96.62055	1.0885442	868000	-0.008724453	340.74042	0.0	-121.92247	0.52697766	2.9057265e-10	151.4641191959381
217	368.0	135.3358	500.0	150.0	368.0	85.52819	14.1306715	100.59741	18.171658	872000	-0.017510531	475.6081	0.0	-211.19885	0.5220113	8.1211327e-10	152.15636277198792
218	331.77777	94.84816	473.0	174.0	331.77777	68.44565	22.4111	96.70518	3.2840252	876000	-0.040774815	362.1776	0.0	-202.2147	0.52662104	3.5017728e-10	152.80303978919983
219	479.375	30.999748	500.0	409.0	479.375	82.045685	13.486101	94.62647	2.2060132	880000	-0.01748278	316.86215	0.0	-144.88942	0.52731	-8.791685e-10	153.49801516532898
220	365.77777	119.97942	500.0	195.0	365.77777	78.95483	21.567068	97.65174	-0.8854939	884000	-0.031251885	207.4036	0.0	-84.761765	0.52406085	-1.8700956e-09	154.17997312545776
221	478.75	55.47015	500.0	332.0	478.75	77.68731	19.671837	98.85411	8.973603	888000	-0.031394172	390.80515	0.0	-194.88759	0.5238459	-1.5050173e-09	154.83996844291687
222	401.75	104.49611	500.0	236.0	401.75	85.89146	16.558664	100.38796	13.063838	892000	-0.01546856	415.28445	0.0	-194.32549	0.52328944	3.7252906e-10	155.51188588142395
223	475.25	65.482346	500.0	302.0	475.25	75.49711	17.34956	95.62384	12.539906	896000	-0.010247012	296.8538	0.0	-140.71875	0.5240092	4.470352e-11	156.16501879692078
224	353.66666	105.40609	500.0	154.0	353.66666	76.32061	23.495712	100.50469	7.518783	900000	-0.019020587	183.04944	0.0	-93.50307	0.5232239	8.493662e-10	156.83280110359192
225	438.125	80.638756	500.0	312.0	438.125	82.65519	16.370571	97.39503	8.544352	904000	-0.006681813	236.46217	0.0	-80.27409	0.52599764	-4.0978193e-10	157.54357028007507
226	441.5	66.36264	500.0	327.0	441.5	80.64081	18.595186	98.27914	11.350761	908000	-0.019143041	256.6898	0.0	-86.27815	0.5220922	-4.693866e-10	158.22270131111145
227	387.625	115.58107	500.0	234.0	387.625	75.55616	21.396524	97.21054	7.7824464	912000	-0.013014096	244.1436	0.0	-132.62486	0.5232651	-1.5571715e-09	158.91862893104553
228	448.625	94.64795	500.0	230.0	448.625	87.08969	14.894242	100.03597	13.537974	916000	-0.013307531	371.13428	0.0	-112.51007	0.5182712	-5.9604655e-11	159.59913635253906
229	409.22223	99.31631	500.0	212.0	409.22223	74.02524	18.485126	94.51441	9.251422	920000	-0.022066554	317.00348	0.0	-159.14	0.5212263	2.5331975e-10	160.2632613182068
230	432.375	120.89245	500.0	130.0	432.375	84.236855	17.123184	99.536026	8.56611	924000	-0.006389905	318.2965	0.0	-89.94361	0.52080184	-1.0430817e-10	160.95580673217773
231	390.25	127.72798	500.0	127.0	390.25	81.26542	17.03755	100.18231	5.151775	928000	-0.03034423	346.2499	0.0	-134.57442	0.5162327	-1.8551946e-09	161.58783864974976
232	390.0	101.226234	500.0	217.0	390.0	81.40522	19.167011	98.92431	16.173737	932000	-0.009295132	131.37129	0.0	-44.27846	0.5209565	1.4975667e-09	162.27285718917847
233	439.125	84.51248	500.0	266.0	439.125	72.285034	23.18351	98.11233	6.9731503	936000	-0.012797363	554.187	0.0	-321.62256	0.5260913	1.4230609e-09	162.9920105934143
234	477.75	42.121105	500.0	377.0	477.75	82.38694	13.289687	97.44971	19.556213	940000	-0.0057929363	306.80334	0.0	-114.58542	0.5244153	1.2293457e-09	163.6555278301239
235	479.875	53.245747	500.0	339.0	479.875	90.646	10.475982	102.663445	32.89061	944000	-0.014001457	361.76193	0.0	-137.68672	0.52021915	-5.066395e-10	164.34502458572388
236	403.0	109.69161	500.0	220.0	403.0	87.552414	12.971786	100.72781	16.923038	948000	-0.019708626	397.72034	0.0	-184.24562	0.51326597	4.991889e-10	165.05490159988403
237	463.0	67.92091	500.0	307.0	463.0	76.758934	21.931297	97.0922	6.826146	952000	-0.010556173	535.6891	0.0	-251.7499	0.5181043	1.15484e-09	165.75084280967712
238	476.75	44.341713	500.0	363.0	476.75	82.61987	11.393208	94.64709	27.730442	956000	-0.008063454	322.8187	0.0	-88.54718	0.5184203	5.9604643e-10	166.4493007659912
239	425.0	63.0476	500.0	335.0	425.0	84.01657	15.757507	96.98941	2.5630386	960000	-0.0017509945	260.4402	0.0	-131.1772	0.515555	-9.0897084e-10	167.13415145874023
240	447.125	79.09241	500.0	271.0	447.125	82.0901	14.962658	99.12987	17.236649	964000	-0.016073864	415.9978	0.0	-127.49812	0.5185292	7.674098e-10	167.78842949867249
241	465.875	62.810104	500.0	321.0	465.875	86.499214	11.608486	100.12362	14.909605	968000	-0.023210585	362.8553	0.0	-150.24661	0.514923	-2.6077032e-10	168.5222020149231
242	423.125	78.53572	500.0	327.0	423.125	83.27211	17.083204	100.18601	12.494367	972000	-0.0133172115	349.26242	0.0	-104.90086	0.5152462	5.9604643e-10	169.206857919693
243	438.5	110.790344	500.0	152.0	438.5	82.48834	13.301496	98.914276	9.704719	976000	-0.018599236	396.86914	0.0	-109.21244	0.51181495	-1.0281802e-09	169.89206504821777
244	387.25	125.66498	500.0	177.0	387.25	82.10028	15.6425085	100.71451	14.318431	980000	-0.029715551	297.06995	0.0	-83.704666	0.51376283	-9.089709e-10	170.52497220039368
245	398.44446	129.4485	500.0	111.0	398.44446	77.918274	21.963139	100.606415	3.1006415	984000	-0.011857539	523.8064	0.0	-205.33405	0.51500785	3.427267e-10	171.21709322929382
246	471.375	50.840282	500.0	363.0	471.375	82.1522	12.250892	95.740204	19.669872	988000	-0.009603357	413.6917	0.0	-80.76228	0.51602036	-1.490116e-10	171.91302967071533
247	431.875	117.79372	500.0	139.0	431.875	85.17533	10.272048	97.74991	34.04861	992000	-0.017460063	399.13486	0.0	-108.56914	0.51463485	-1.8253923e-09	172.5786828994751
248	408.55554	131.24033	500.0	197.0	408.55554	80.02056	16.719488	98.0022	16.589876	996000	-0.01079385	507.42242	0.0	-172.20627	0.5185631	-1.490116e-10	173.27421712875366
249	492.5	13.453624	500.0	463.0	492.5	82.25677	12.046915	98.49586	14.002953	1000000	-0.02125394	242.96024	0.0	-140.98837	0.5154223	-1.4901164e-11	173.9772937297821
250	461.5	66.36264	500.0	320.0	461.5	84.25784	16.954805	101.384384	14.434018	1004000	-0.018855	367.2628	0.0	-126.051704	0.51462126	8.1956386e-11	174.65610027313232
251	399.375	119.66405	500.0	171.0	399.375	83.24458	18.495138	101.70911	8.635867	1008000	-0.014035554	346.6797	0.0	-150.5534	0.5113648	2.5331975e-10	175.37666869163513
252	434.1111	117.1461	500.0	166.0	434.1111	78.824814	18.84879	99.141785	0.036858678	1012000	-0.01067988	447.40155	0.0	-157.7897	0.5153557	5.8859584e-10	176.0746660232544
253	451.75	56.587875	500.0	344.0	451.75	82.99407	13.458191	99.254944	14.741227	1016000	-0.008092714	383.65305	0.0	-157.79965	0.51132447	1.266599e-10	176.70762038230896
254	427.5	66.7102	500.0	320.0	427.5	81.51923	17.041998	99.4651	16.343342	1020000	-0.024101026	309.01334	0.0	-104.50073	0.50622225	-8.9406965e-10	177.41563200950623
255	470.875	53.99407	500.0	345.0	470.875	79.62456	14.82751	98.55838	9.411237	1024000	-0.0065449593	359.50302	0.0	-160.62404	0.5075092	-1.5348196e-09	178.12522053718567
256	449.875	104.271805	500.0	184.0	449.875	82.38991	15.181098	97.61879	19.185392	1028000	-0.02404311	356.08295	0.0	-138.36455	0.5077838	-1.7881392e-10	178.7616264820099
257	470.25	75.73267	500.0	270.0	470.25	74.419044	20.10222	97.435936	5.04252	1032000	-0.005829001	422.63544	0.0	-202.93916	0.5136354	1.4901153e-10	179.45511293411255
258	356.25	123.78787	500.0	149.0	356.25	85.031784	19.024265	99.33004	-0.2786343	1036000	-0.005152393	325.27795	0.0	-121.01253	0.509009	2.6077035e-10	180.15200877189636
259	452.375	90.304955	500.0	236.0	452.375	79.67509	12.260222	94.50395	3.2488334	1040000	-0.007944021	322.0082	0.0	-128.52238	0.50922084	1.8402934e-09	180.8160264492035
260	474.75	53.034775	500.0	339.0	474.75	89.00073	12.297232	97.69858	4.0292807	1044000	-0.0027261768	399.58057	0.0	-136.58794	0.5102115	-7.2270634e-10	181.50793600082397
261	395.75	123.3529	500.0	218.0	395.75	86.30683	16.031418	96.89653	13.440137	1048000	-0.015834283	478.03687	0.0	-198.43271	0.5056824	1.4901161e-09	182.24053692817688
262	429.33334	132.23549	500.0	176.0	429.33334	75.738625	14.3599825	90.764046	4.3859186	1052000	-0.018864796	462.59796	0.0	-249.3626	0.5098822	1.296401e-09	182.9156630039215
263	396.75	123.52403	500.0	141.0	396.75	79.3574	18.594978	95.34318	1.5525162	1056000	-0.008573442	388.07013	0.0	-127.94714	0.50753033	-7.0035455e-10	183.60333013534546
264	436.33334	119.12085	500.0	210.0	436.33334	83.03489	11.965061	94.128784	21.542341	1060000	-0.013237212	367.83923	0.0	-106.36183	0.50778484	-5.215406e-11	184.29105806350708
265	432.125	68.29063	500.0	300.0	432.125	78.02717	18.116007	97.96589	14.258379	1064000	-0.011709038	241.7038	0.0	-70.61814	0.5144224	-1.6018749e-09	185.0035262107849
266	374.5	164.50836	500.0	119.0	374.5	88.76619	13.897756	99.25857	8.090913	1068000	-0.010857777	358.09344	0.0	-153.59822	0.50633097	-1.4007091e-09	185.6415078639984
267	425.625	109.63569	500.0	182.0	425.625	82.54806	18.102646	97.915054	-1.0504744	1072000	-0.014510964	355.21948	0.0	-142.92917	0.504918	-1.3858079e-09	186.2881622314453
268	432.75	70.35402	500.0	276.0	432.75	80.91019	18.463175	95.91078	-4.6747236	1076000	-0.021515265	226.18059	0.0	-56.87249	0.5053996	-8.1211327e-10	187.006680727005
269	440.75	87.01544	500.0	248.0	440.75	77.41139	21.309391	96.76386	3.7185519	1080000	-0.022002276	485.22217	0.0	-216.91824	0.5066411	2.5331975e-10	187.66672110557556
270	461.625	62.487873	500.0	315.0	461.625	80.28484	17.429657	96.87152	-1.1965916	1084000	-0.028010968	433.5087	0.0	-151.18033	0.50684273	-5.5879357e-10	188.35150051116943
271	441.625	104.74724	500.0	178.0	441.625	80.70406	14.869895	94.75727	18.420855	1088000	0.0013270285	483.6706	0.0	-184.33153	0.50773287	-1.1697412e-09	189.0663824081421
272	500.0	0.0	500.0	500.0	500.0	82.9122	9.893355	94.63427	48.771378	1092000	-0.0072396775	389.98965	0.0	-101.46045	0.5069493	-6.631017e-10	189.7482635974884
273	443.25	79.805626	500.0	294.0	443.25	86.497154	13.069278	98.16025	23.668701	1096000	-0.012446959	349.2269	0.0	-117.79374	0.50583875	-1.1175871e-09	190.43256616592407
274	437.5	119.61605	500.0	127.0	437.5	77.87491	19.816824	96.43604	-1.1721592	1100000	-0.009318706	490.40808	0.0	-185.32294	0.50363946	-5.6624416e-10	191.13497257232666
275	409.375	118.309906	500.0	231.0	409.375	83.970764	10.929639	95.390594	34.22522	1104000	-0.0116985515	295.27136	0.0	-105.087395	0.50751704	-8.9406954e-11	191.79055213928223
276	468.625	83.010445	500.0	249.0	468.625	85.32505	17.069973	99.253815	2.721887	1108000	-0.00457427	383.60187	0.0	-165.57735	0.5078362	-1.3411046e-09	192.45480179786682
277	392.625	101.419846	500.0	234.0	392.625	82.87469	17.417404	96.20526	2.990385	1112000	-0.008182131	353.48642	0.0	-148.24948	0.5016171	-3.9488077e-10	193.16139316558838
278	394.0	119.403725	500.0	231.0	394.0	72.82912	15.76246	95.15265	18.136185	1116000	-0.01930847	466.98676	0.0	-204.57364	0.50526595	-1.4901161e-09	193.82660388946533
279	405.44446	111.53785	500.0	206.0	405.44446	85.00153	15.782015	97.425285	8.909162	1120000	-0.00022648461	351.43558	0.0	-128.81079	0.50169635	-9.0897084e-10	194.49554085731506
280	449.25	91.52561	500.0	246.0	449.25	75.72725	14.452287	94.64595	30.946587	1124000	-0.013903895	465.03244	0.0	-155.91406	0.50275236	1.0430813e-09	195.1583468914032
281	473.375	57.74283	500.0	324.0	473.375	81.90259	14.815116	96.97301	17.314144	1128000	-0.010189306	365.9698	0.0	-135.80206	0.5000464	-1.3932586e-09	195.9279420375824
282	500.0	0.0	500.0	500.0	500.0	88.41373	10.842361	97.082245	39.948147	1132000	-0.007336339	461.16364	0.0	-120.115715	0.50226426	6.780028e-10	196.55780291557312
283	400.33334	123.04561	500.0	142.0	400.33334	86.317154	10.333322	96.042984	18.292301	1136000	-0.006542653	460.33878	0.0	-144.80278	0.49958587	-4.0233133e-10	197.2391037940979
284	448.0	68.35751	500.0	338.0	448.0	82.13742	14.26177	94.32526	9.031898	1140000	0.00024241675	311.3471	0.0	-106.88334	0.50250244	-6.556511e-10	197.92580938339233
285	425.625	84.27624	500.0	262.0	425.625	81.70575	16.654766	94.40344	11.561858	1144000	-0.0017412426	280.39996	0.0	-67.71643	0.4986366	-7.972121e-10	198.58774209022522
286	422.25	79.53419	500.0	311.0	422.25	77.35081	17.78868	94.199776	7.680287	1148000	-0.012866883	239.95248	0.0	-78.89427	0.50258017	2.7567149e-09	199.28334283828735
287	477.75	55.905613	500.0	330.0	477.75	85.59332	13.16845	97.21018	16.786556	1152000	-0.011311969	460.83752	0.0	-104.64317	0.49916217	-6.4075e-10	200.00891089439392
288	495.5	11.905881	500.0	464.0	495.5	82.786514	13.627392	98.48954	4.2060056	1156000	-0.004019277	217.00719	0.0	-77.655846	0.5017485	-2.3245812e-09	200.65503191947937
